timestamp,x_pos,y_pos,current_distance,error,control_speed
1752725116.8655589,1.98602,0.03992,1.9864211655134971,0.013578834486502878,0.013578834486502878
1752725116.8970182,1.98592,0.04001,1.9863229965189446,0.013677003481055383,0.013677003481055383
1752725116.9276829,1.98585,0.04003,1.9862534136912138,0.013746586308786224,0.013746586308786224
1752725116.9581952,1.98574,0.04011,1.98614505001523,0.013854949984769993,0.013854949984769993
1752725116.9886596,1.98576,0.0401,1.9861648440147157,0.013835155985284286,0.013835155985284286
1752725117.0208597,1.98577,0.04005,1.9861738331274028,0.01382616687259719,0.01382616687259719
1752725117.052417,1.98565,0.04008,1.9860544627225105,0.013945537277489484,0.013945537277489484
1752725117.08218,1.98554,0.04006,1.9859440815894087,0.014055918410591284,0.014055918410591284
1752725117.1128082,1.98543,0.04001,1.9858330959574624,0.01416690404253762,0.01416690404253762
1752725117.1435728,1.98543,0.03996,1.9858320892008972,0.014167910799102845,0.014167910799102845
1752725117.1743171,1.98539,0.03994,1.9857916949418437,0.01420830505815629,0.01420830505815629
1752725117.2049227,1.9853,0.03992,1.9857013109730275,0.014298689026972511,0.014298689026972511
1752725117.2357206,1.98525,0.03989,1.9856507181777967,0.014349281822203297,0.014349281822203297
1752725117.2664688,1.98516,0.03984,1.985559732468404,0.014440267531595996,0.014440267531595996
1752725117.2980583,1.98498,0.03988,1.9853805717796273,0.014619428220372654,0.014619428220372654
1752725117.3290434,1.98512,0.03998,1.9855225545936264,0.014477445406373635,0.014477445406373635
1752725117.3602695,1.98515,0.03993,1.9855515423680141,0.014448457631985878,0.014448457631985878
1752725117.390465,1.9852,0.03999,1.9856027397493186,0.014397260250681443,0.014397260250681443
1752725117.4211764,1.98522,0.04,1.9856229371157053,0.014377062884294745,0.014377062884294745
1752725117.4521906,1.9853,0.03993,1.9857015120354822,0.014298487964517825,0.014298487964517825
1752725117.4818158,1.98537,0.03993,1.9857714978818688,0.014228502118131203,0.014228502118131203
1752725117.5133102,1.98547,0.04,1.9858728863902644,0.01412711360973562,0.01412711360973562
1752725117.5436633,1.98553,0.04009,1.9859346890066651,0.014065310993334856,0.014065310993334856
1752725117.5741746,1.9857,0.04033,1.9861095133199478,0.013890486680052216,0.013890486680052216
1752725117.6054964,1.98586,0.04054,1.9862737553519654,0.013726244648034625,0.013726244648034625
1752725117.6364098,1.98595,0.04072,1.9863674184047624,0.013632581595237614,0.013632581595237614
1752725117.6677248,1.98595,0.04081,1.9863692654186935,0.01363073458130648,0.01363073458130648
1752725117.6986237,1.98595,0.04078,1.9863686492944859,0.013631350705514134,0.013631350705514134
1752725117.7296803,1.98587,0.04061,1.9862851832000359,0.013714816799964114,0.013714816799964114
1752725117.7607365,1.98584,0.04061,1.9862551894708798,0.013744810529120244,0.013744810529120244
1752725117.7913883,1.98579,0.04042,1.9862013242619692,0.013798675738030841,0.013798675738030841
1752725117.8222299,1.98579,0.04039,1.9862007139763092,0.013799286023690849,0.013799286023690849
1752725117.8532927,1.98576,0.04031,1.9861690949413144,0.01383090505868556,0.01383090505868556
1752725117.8842015,1.98582,0.04032,1.986229285555925,0.013770714444075072,0.013770714444075072
1752725117.9150765,1.98588,0.0403,1.98628886731009,0.013711132689909977,0.013711132689909977
1752725117.9456675,1.98593,0.04023,1.986337438050242,0.013662561949757901,0.013662561949757901
1752725117.9757748,1.98605,0.03997,1.9864521648909648,0.013547835109035233,0.013547835109035233
1752725118.0063567,1.9861,0.03985,1.9864997438962835,0.013500256103716524,0.013500256103716524
1752725118.0373147,1.98616,0.03959,1.986554533281178,0.013445466718821963,0.013445466718821963
1752725118.067091,1.98618,0.03949,1.9865725389474205,0.013427461052579526,0.013427461052579526
1752725118.0985997,1.98606,0.03967,1.9864561491510453,0.013543850848954708,0.013543850848954708
1752725118.129034,1.986,0.03974,1.9863975603086104,0.013602439691389634,0.013602439691389634
1752725118.1600842,1.98604,0.0397,1.9864367524791722,0.013563247520827826,0.013563247520827826
1752725118.191263,1.98601,0.03954,1.9864035671786335,0.013596432821366466,0.013596432821366466
1752725118.2218363,1.98597,0.03947,1.9863621829364353,0.013637817063564706,0.013637817063564706
1752725118.2523706,1.98589,0.0394,1.9862808089744006,0.013719191025599375,0.013719191025599375
1752725118.2822201,1.98589,0.03935,1.9862798178001002,0.013720182199899789,0.013720182199899789
1752725118.312579,1.98572,0.03909,1.986104716901906,0.013895283098094069,0.013895283098094069
1752725118.3426464,1.98569,0.03918,1.9860764961350303,0.013923503864969655,0.013923503864969655
1752725118.3732991,1.9856,0.03897,1.985982381820141,0.014017618179859026,0.014017618179859026
1752725118.4040885,1.98561,0.03889,1.98599081171087,0.014009188289130003,0.014009188289130003
1752725118.43377,1.98573,0.03888,1.9861105929177256,0.013889407082274374,0.013889407082274374
1752725118.4644358,1.9858,0.03887,1.9861803837768612,0.013819616223138764,0.013819616223138764
1752725118.4958107,1.98588,0.03881,1.9862591951958337,0.013740804804166284,0.013740804804166284
1752725118.5260785,1.98583,0.03876,1.9862082283839224,0.013791771616077586,0.013791771616077586
1752725118.5565596,1.98568,0.03871,1.9860572817771394,0.01394271822286064,0.01394271822286064
1752725118.587422,1.98568,0.03871,1.9860572817771394,0.01394271822286064,0.01394271822286064
1752725118.6185758,1.98552,0.03849,1.985893036016794,0.0141069639832061,0.0141069639832061
1752725118.6498988,1.98546,0.03831,1.9858295666295231,0.014170433370476854,0.014170433370476854
1752725118.6798298,1.98546,0.03833,1.9858299525639147,0.014170047436085298,0.014170047436085298
1752725118.7100332,1.98551,0.0384,1.9858812955713139,0.014118704428686124,0.014118704428686124
1752725118.740168,1.98561,0.03842,1.9859816636867522,0.014018336313247781,0.014018336313247781
1752725118.7711809,1.98609,0.03834,1.9864600282160223,0.0135399717839777,0.0135399717839777
1752725118.8015213,1.98656,0.03826,1.9869283986092705,0.013071601390729493,0.013071601390729493
1752725118.8328967,1.98775,0.03804,1.9881139565175834,0.01188604348241662,0.01188604348241662
1752725118.8630643,1.98827,0.03781,1.9886294750405364,0.011370524959463557,0.011370524959463557
1752725118.8945303,1.98926,0.03735,1.9896106076566842,0.010389392343315818,0.010389392343315818
1752725118.9247046,1.98964,0.03721,1.9899879179783984,0.010012082021601643,0.010012082021601643
